Area,Year,Food Inflation Rate,Raw GDP,GDP Growth Rate,Item,Item Price Per Tonne,Overall Inflation Rate
Croatia,2020,1.93326475,57606.772554,-7.786907,Soya beans,384.5,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Strawberries,3177.9,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Sugar beet,36.3,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Sunflower seed,347.4,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,"Tangerines, mandarins, clementines",349.6,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Tomatoes,532.0,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Triticale,137.0,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Unmanufactured tobacco,2140.6,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,"Walnuts, in shell",2267.9,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Watermelons,219.6,0.0
Croatia,2020,1.93326475,57606.772554,-7.786907,Wheat,158.8,0.0
Croatia,2021,1.64549725,69193.052601,20.112704,Apples,471.6,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Apricots,1287.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Barley,197.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Beans, dry",3527.7,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Cabbages,317.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Cantaloupes and other melons,558.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Carrots and turnips,444.8,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Cauliflowers and broccoli,781.8,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Cherries,2773.1,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",683.5,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Cucumbers and gherkins,727.7,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",353.1,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Figs,2126.3,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Flax, processed but not spun",38.3,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Grapes,879.7,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Green garlic,3965.9,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Hazelnuts, in shell",3065.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Hen eggs in shell, fresh",1766.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Horse meat, fresh or chilled (biological)",3150.4,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Leeks and other alliaceous vegetables,1002.3,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Lemons and limes,1598.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Lettuce and chicory,982.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Maize (corn),239.9,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of cattle with the bone, fresh or chilled (biological)",2469.4,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of chickens, fresh or chilled (biological)",1202.3,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of ducks, fresh or chilled (biological)",2598.3,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of geese, fresh or chilled (biological)",3665.7,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of goat, fresh or chilled (biological)",4210.6,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of pig with the bone, fresh or chilled (biological)",1313.4,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of rabbits and hares, fresh or chilled (biological)",2702.6,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of sheep, fresh or chilled (biological)",3576.8,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Meat of turkeys, fresh or chilled (biological)",1310.3,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Mushrooms and truffles,2713.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Natural honey,4515.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Oats,165.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Olives,1278.7,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Onions and shallots, dry (excluding dehydrated)",350.8,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Onions and shallots, green",1661.8,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Oranges,669.5,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Other beans, green",2311.7,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Peaches and nectarines,1401.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Pears,681.1,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Peas, green",245.5,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Plums and sloes,553.9,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Potatoes,235.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Rape or colza seed,599.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Raw milk of cattle,400.8,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Raw milk of goats,728.9,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Raw milk of sheep,1627.8,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Rye,204.1,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Sour cherries,465.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Soya beans,660.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Strawberries,3426.5,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Sugar beet,39.5,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Sunflower seed,611.1,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Tangerines, mandarins, clementines",444.9,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Tomatoes,640.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Triticale,192.2,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Unmanufactured tobacco,2216.0,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,"Walnuts, in shell",3360.1,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Watermelons,271.4,2.7
Croatia,2021,1.64549725,69193.052601,20.112704,Wheat,214.8,2.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Apples,389.7,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Apricots,1214.3,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Barley,309.4,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Beans, dry",2300.6,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Cabbages,339.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Cantaloupes and other melons,522.9,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Carrots and turnips,482.1,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Cauliflowers and broccoli,826.1,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Cherries,2495.2,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",761.0,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Cucumbers and gherkins,675.2,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",288.3,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Figs,2077.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Grapes,838.4,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Green garlic,3942.7,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Hazelnuts, in shell",2382.7,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Hen eggs in shell, fresh",2308.3,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Horse meat, fresh or chilled (biological)",3462.7,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Leeks and other alliaceous vegetables,680.0,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Lemons and limes,1234.8,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Lettuce and chicory,1023.6,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Maize (corn),305.6,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of cattle with the bone, fresh or chilled (biological)",2685.8,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of chickens, fresh or chilled (biological)",1234.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of ducks, fresh or chilled (biological)",2435.4,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of geese, fresh or chilled (biological)",3814.9,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of goat, fresh or chilled (biological)",4279.8,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of pig with the bone, fresh or chilled (biological)",1515.4,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of rabbits and hares, fresh or chilled (biological)",2966.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of sheep, fresh or chilled (biological)",3610.4,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Meat of turkeys, fresh or chilled (biological)",1329.0,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Mushrooms and truffles,2489.6,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Natural honey,4429.0,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Oats,241.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Olives,1208.3,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Onions and shallots, dry (excluding dehydrated)",380.7,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Onions and shallots, green",1466.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Oranges,619.7,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Other beans, green",1980.1,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Peaches and nectarines,1208.9,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Pears,536.8,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Peas, dry",419.0,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Peas, green",317.4,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Plums and sloes,563.8,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Potatoes,306.9,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Rape or colza seed,672.2,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Raw milk of cattle,443.0,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Raw milk of goats,719.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Raw milk of sheep,1430.9,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Rye,250.2,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Sour cherries,533.8,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Soya beans,634.3,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Strawberries,2456.2,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Sugar beet,34.9,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Sunflower seed,612.5,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,"Tangerines, mandarins, clementines",479.7,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Tomatoes,905.9,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Triticale,271.2,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Unmanufactured tobacco,2353.8,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Watermelons,275.4,10.7
Croatia,2022,15.817972916666667,71552.026308,3.409263,Wheat,313.3,10.7
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Apples,247.3,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Apricots,1232.0,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Barley,251.5,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Cabbages,198.6,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Carrots and turnips,254.7,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Cauliflowers and broccoli,633.7,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Cherries,1622.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",832.3,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Cucumbers and gherkins,920.6,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Currants,407.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Grapes,839.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Green garlic,7753.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Hen eggs in shell, fresh",2054.4,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Hop cones,7039.3,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Leeks and other alliaceous vegetables,715.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Lettuce and chicory,1372.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Linseed,682.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Maize (corn),241.0,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of cattle with the bone, fresh or chilled",3541.6,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of cattle with the bone, fresh or chilled (biological)",1944.5,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of chickens, fresh or chilled (biological)",1179.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of ducks, fresh or chilled (biological)",1432.5,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of pig with the bone, fresh or chilled",2131.4,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of pig with the bone, fresh or chilled (biological)",1623.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of sheep, fresh or chilled (biological)",2643.2,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Meat of turkeys, fresh or chilled (biological)",1772.6,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Mushrooms and truffles,2136.5,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Mustard seed,772.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Oats,210.3,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Onions and shallots, dry (excluding dehydrated)",246.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Peaches and nectarines,775.3,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Pears,569.7,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Peas, dry",289.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Plums and sloes,501.6,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Poppy seed,1619.7,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Potatoes,125.7,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Rape or colza seed,604.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Raw milk of cattle,397.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Rye,260.9,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Sour cherries,935.1,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Spinach,133.0,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Strawberries,2622.4,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Sugar beet,41.5,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Sunflower seed,535.2,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Tomatoes,1064.7,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Triticale,225.5,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,"Walnuts, in shell",2323.0,3.5
Czechia,2012,6.9232959166666665,208857.719321,-9.019328,Wheat,246.8,3.5
Czechia,2013,4.914723416666667,211685.616593,1.353982,Apples,367.8,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Apricots,1166.8,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Barley,264.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Cabbages,324.8,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Carrots and turnips,268.5,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Cauliflowers and broccoli,742.5,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Cherries,1896.7,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1237.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Cucumbers and gherkins,785.1,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Currants,463.9,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Grapes,797.3,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Green garlic,5598.0,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Hen eggs in shell, fresh",1665.1,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Hop cones,7765.6,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Lettuce and chicory,1570.1,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Linseed,827.3,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Maize (corn),258.7,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of cattle with the bone, fresh or chilled",3753.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of cattle with the bone, fresh or chilled (biological)",2085.8,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of chickens, fresh or chilled (biological)",1264.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of ducks, fresh or chilled (biological)",1503.8,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of pig with the bone, fresh or chilled",2189.6,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of pig with the bone, fresh or chilled (biological)",1708.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of sheep, fresh or chilled (biological)",2609.5,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Meat of turkeys, fresh or chilled (biological)",1891.5,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Mushrooms and truffles,2075.8,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Mustard seed,931.0,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Oats,251.6,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Onions and shallots, dry (excluding dehydrated)",331.5,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Peaches and nectarines,681.6,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Pears,575.0,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Peas, dry",329.7,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Plums and sloes,524.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Poppy seed,2655.1,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Potatoes,298.4,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Rape or colza seed,559.5,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Raw milk of cattle,429.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Rye,236.1,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Sour cherries,783.8,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Strawberries,2510.1,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Sugar beet,42.2,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Sunflower seed,542.1,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Tomatoes,923.6,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Triticale,235.0,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,"Walnuts, in shell",3372.4,1.4
Czechia,2013,4.914723416666667,211685.616593,1.353982,Wheat,261.1,1.4
